PROGRAM,SITE,YEAR,ANC,DOC,NO3,SBC_ALL,SBC-0,SO4
PALTM,BNR,2000,17.475,1.408,7.994,196.048,167.015,100.948
ALTM,1A1-105S,1998,36.24,3.76,26.54,136.63,161.06,101.02
PALTM,BNR,2006,10.885,1.85,6.667,198.745,163.905,101.075
VTSSS,VT51,2010,252.108,0,0,395.048,0,101.13
VTSSS,VT50,2015,-9.423,0,3.78,99.703,0,101.208
VTSSS,DR01,1998,14.203,1.12,4.39,136.395,0,101.363
ALTM,1A3-048O,1997,26.19,3.49,26.67,113.14,149.32,101.37
PALTM,BNR,2002,13.716,1.399,7.156,185.249,156.691,101.433
VTSSS,VT57,2004,36.423,0,21.233,175.268,0,101.57
VTLTM,1C1-100E,1992,20,0,2.95,162.1,136.55,101.6
VTSSS,DR01,2006,5.255,0.813,0,135.853,0,101.605
ALTM,1A1-017S,2001,10.97,5.25,18.69,113.84,142.33,101.85
VTSSS,NFDR,2006,62.995,0.565,1.99,212.353,0,101.91
ALTM,050706O,1994,0.02,3.69,27.71,100.36,119.57,102.02
ALTM,1A1-112S,1992,32.8,8.79,7.93,156.44,191.53,102.06
CATLTM,1434021,1997,-22.534,2.387,21.617,96.635,84.946,102.071
VTSSS,PAIN,2015,12.798,0.933,0.948,139.815,0,102.098
VTSSS,M002,2007,-6.887,0,0.373,106.34,0,102.163
CATLTM,1364959,1999,2.543,1.821,15.943,140.858,123.168,102.196
ALTM,1A2-066O,1996,0.58,2.47,27.95,103.29,124.22,102.31
VTLTM,1C1-093E,1993,1.133,2.2,6.1,111,83.633,102.333
VTSSS,NFDR,2005,60.098,0.558,14.648,213.738,0,102.363
ALTM,1A1-109O,1999,65.81,3.69,18.03,177.5,213.53,102.37
VTSSS,VT54,2012,75.37,0,20.675,231.585,0,102.405
CATLTM,1364959,1998,3.576,1.853,14.189,134.6,117.983,102.421
VTSSS,DR01,1999,12.16,1.25,2.895,136.62,0,102.44
ALTM,1A1-071S,1998,191.74,4.27,7.01,255.93,294.94,102.51
ALTM,1A1-103O,1997,4.58,3.99,26.73,104.8,126.69,102.54
VTSSS,VT52,1998,89.575,0,2.063,206.608,0,102.58
ALTM,1A2-077O,1996,97.54,3.25,7.37,193.72,231.79,102.65
ALTM,040826O,1996,19.37,3.02,20.09,137.45,170.64,102.67
ALTM,040210O,1997,-12.48,2.68,41.99,76.09,92.47,102.75
ALTM,040186O,1994,-30.72,4.44,27.88,53.81,68.53,102.8
VTSSS,VT38,2006,69.353,0,0.748,218.223,0,102.86
ALTM,040874O,1996,-4.03,2.39,18.02,84.83,104.15,102.88
VTSSS,VT50,2014,-7.293,0,2.265,96.88,0,102.973
VTSSS,PAIN,1992,11.353,0,29.988,166.608,0,103.013
ALTM,060315AO,2002,31.67,9.15,16.31,144.35,180.53,103.03
ALTM,1A1-105S,2003,43.1,3.17,25.02,152.62,185.68,103.1
ALTM,040874O,1995,-3,1.37,15.54,87.42,105.78,103.13
VTSSS,VT52,2004,55.365,0,1.29,178.94,0,103.218
ALTM,040826O,1995,24.23,2.6,12.73,136.26,166.78,103.24
VTSSS,NFDR,2002,58.215,1.027,52.905,253.618,0,103.24
VTSSS,VT52,1994,92.755,0,2.385,212.503,0,103.258
ALTM,1A1-109O,2000,73.5,4.2,15.23,172.33,208.95,103.38
ALTM,1A1-078S,1999,17.14,2.24,11.41,104.83,133.32,103.41
VTSSS,VT57,2008,35.8,0,25.115,186.613,0,103.465
ALTM,1A1-052O,2004,64.08,5.13,7.65,179.9,212.89,103.48
VTSSS,VT52,2005,80.085,0,1.36,211.638,0,103.5
VTSSS,VT54,2015,75.475,0,13.22,220.038,0,103.523
VTSSS,PAIN,2014,12.165,0.953,1.288,143.385,0,103.638
ALTM,1A1-105S,2002,55.96,3.02,16.94,155.37,190.89,103.65
VTSSS,VT38,2012,85.428,0,5.69,221.685,0,103.658
CATLTM,1434025,1997,22.955,1.801,23.112,172.293,157.449,103.713
ALTM,1A3-048O,1993,17.22,4.23,21.04,106.87,138.62,103.83
ALTM,1A1-017S,1999,27.9,5.64,21.57,120.82,150.11,103.83
ALTM,1A1-089O,1996,6.48,2.84,24.78,121.26,140.29,103.84
ALTM,1A1-017S,2000,9.05,6.03,13.44,107.01,129.41,103.97
ALTM,040210O,1999,-7.09,1.8,21.28,75.87,92.26,104.03
ALTM,1A2-066O,1995,-1.84,1.99,23.08,101.6,119.79,104.12
VTSSS,VT38,2009,74.963,0,4.635,214.883,0,104.175
VTSSS,NFDR,1999,60.643,0.873,23.275,221.915,0,104.225
VTSSS,VT52,1999,126.57,0,2.038,251.808,0,104.373
ALTM,1A1-078S,1998,11.89,2.39,14.47,97.6,120.87,104.38
VTSSS,PAIN,1993,15.138,0,18.81,156.038,0,104.415
ALTM,040874O,1994,-19.92,1.38,24.25,78.68,94.99,104.43
ALTM,040850O,1996,12.6,3.34,18.05,128.83,147.97,104.43
ALTM,040186O,1992,-21.96,5.78,9.29,53.68,71.37,104.49
ALTM,1A2-077O,1993,110.09,3.1,4.88,206,243.7,104.55
CATLTM,1364959,1997,2.65,1.845,25.613,143.504,126.48,104.679
ALTM,040852O,1994,-12.65,5.05,27.54,103.28,120.79,104.78
ALTM,1A3-048O,1996,25.16,4.06,31.4,133.09,170.38,104.78
ALTM,1A1-071S,2000,203.07,5.08,4.82,281.97,325.32,104.8
ALTM,1A1-071S,1999,226.12,3.53,3.6,299.25,346.09,104.8
ALTM,1A1-052O,2005,67.41,4.91,5.72,178.7,211.11,104.83
VTSSS,VT57,2005,31.91,0,17.64,175.565,0,104.86
ALTM,1A1-105S,2001,50.44,2.94,17.94,160.47,195.49,104.9
VTLTM,1C3-076E,1991,-26.4,0,1.85,494.633,155.325,105.025
VTSSS,PAIN,2013,11.653,0.795,0.318,141.363,0,105.065
PALTM,BNR,2001,13.198,1.417,8.596,191.698,169.193,105.316
ALTM,1A1-113S,1994,39.99,3.57,16.24,149.51,180.47,105.35
VTSSS,M004,2003,24.27,0,0.683,214.4,0,105.357
VTSSS,VT54,2013,72.14,0,19.408,223.725,0,105.438
ALTM,041007O,1992,11.96,6.89,13.43,123.94,147.87,105.46
ALTM,1A3-048O,1995,24.87,3.85,28.34,131,168.93,105.5
ALTM,1A1-089O,1997,5.56,3,26.19,111.08,130.58,105.53
VTSSS,VT50,2010,-8.38,0,0.723,105.965,0,105.53
VTSSS,VT57,2006,33.158,0,19.088,178.818,0,105.56
VTLTM,1C1-093E,1994,-0.733,1.833,8.2,108.867,82.367,105.633
ALTM,1A1-112S,1995,3.53,6.02,11.1,119.42,145.87,105.75
ALTM,1A2-066O,1993,-5.01,2.22,18.69,97.97,114.41,105.81
VTSSS,M004,1993,51.098,0,5.303,203.213,0,105.863
VTSSS,DR01,2003,7.59,0.915,0.86,133.323,0,105.948
VTSSS,VT51,2007,251.625,0,0,407.093,0,106.018
VTSSS,NFDR,2008,58.07,0.763,14.595,214.433,0,106.07
VTSSS,VT57,2001,46.45,0,15.605,180.568,0,106.133
VTSSS,VT51,2000,217.948,0,1.133,365.22,0,106.195
ALTM,050707O,1994,1.66,5.02,33.09,104.76,123.25,106.36
ALTM,1A1-105S,1999,50.56,3.19,22.44,154.56,186.17,106.46
ALTM,1A2-077O,1995,106.24,2.62,3.91,196.3,232.33,106.46
VTSSS,VT50,2013,-8.885,0,2.193,98.738,0,106.558
VTSSS,VT53,2002,26.905,0,2.653,159.16,0,106.663
ALTM,1A2-066O,1994,-1.52,2.18,25.93,99.03,117.3,106.7
ALTM,040210O,1996,-14.53,2.86,42.76,85.05,103.42,106.78
ALTM,1A1-110O,1996,29.68,4.23,25.43,144.88,176.8,106.8
VTLTM,1C3-076E,1992,-33.4,0,4.75,831.55,181.2,106.8
ALTM,1A1-059O,1998,24.4,9.65,18.94,143.26,170.23,106.81
ALTM,1A1-109O,1995,79.69,3.29,17.74,198.81,235.13,106.84
VTSSS,VT38,2010,98.833,0,4.625,235.68,0,106.895
VTSSS,PAIN,2012,10.4,0.84,0.25,144.52,0,107.02
ALTM,1A1-110O,1995,38.65,3.11,19.07,153.45,183.68,107.05
ALTM,1A1-106O,1996,8.3,4.52,27.73,124.5,150.42,107.15
ALTM,1A1-113S,1993,33.65,3.07,16.77,147.7,177.79,107.19
ALTM,040826O,1994,12.75,2.55,18.06,127.6,157.25,107.54
ALTM,1A1-105S,1996,48.51,2.96,17.88,156.94,186.08,107.54
ALTM,1A1-059O,2001,50.66,7.59,16.1,171.34,209.98,107.67
ALTM,1A1-109O,1996,59.56,4.03,27.09,177.75,214.43,107.75
VTLTM,1C1-093E,1991,-3.2,0,22.15,126.9,98.55,107.8
VTSSS,VT51,2006,223.28,0,0.54,373.6,0,107.805
VTSSS,VT51,2004,242.438,0,3.56,387.203,0,107.898
CATLTM,143400680,1995,-8.223,1.835,21.163,133.771,118.495,107.96
ALTM,1A1-113S,1995,52.59,2.62,15.82,161.79,195.36,108.02
VTSSS,VT57,1997,38.32,0,23.375,182.265,0,108.025
ALTM,040850O,1993,2.86,2.5,17.23,122.82,136.39,108.04
ALTM,1A1-017S,1997,-1.53,4.56,29.18,103.01,124.25,108.09
VTSSS,PAIN,1996,12.638,1.577,6.265,147.09,0,108.14
CATLTM,143400680,1993,-10.427,1.707,16.785,114.552,100.665,108.341
VTSSS,VT52,1991,74.478,0,1.085,195.018,0,108.348
ALTM,1A1-078S,2000,11.83,2.83,11.69,104.92,133.19,108.4
ALTM,1A1-103O,1996,3.06,4.45,29.83,121.63,147.05,108.49
VTSSS,M004,2002,38.277,0,4.813,222.027,0,108.53
VTSSS,PAIN,2010,10.695,1.16,0.033,152.363,0,108.583
ALTM,1A1-109O,1997,63.84,3.39,25.99,170.45,205.11,108.65
ALTM,040850O,1995,11.35,2.63,13.53,127.93,143.5,108.7
VTLTM,1C1-093E,1990,0.05,0,20.65,122.85,94.25,108.775
VTSSS,VT57,1991,38.118,0,14.645,175.998,0,108.93
ALTM,1A1-105S,2000,49.38,3.19,16.62,155.02,186.48,109.03
ALTM,040874O,1993,-8.02,1.63,18.25,86.48,102.8,109.2
ALTM,1A3-048O,1994,7.19,4.03,29.89,108.52,138.61,109.23
ALTM,1A1-071S,1997,206.96,3.33,8.36,271.52,315.17,109.23
VTSSS,PAIN,2007,9.67,0.615,0.413,148.43,0,109.248
VTSSS,PAIN,2009,13.008,0.818,0,149.795,0,109.27
CATLTM,143400680,1994,-14.533,2.944,13.566,109.113,96.531,109.327
VTSSS,VT50,2012,-10.298,0,2.403,102.455,0,109.345
VTSSS,VT51,2001,262.285,0,1.533,406.4,0,109.565
VTSSS,VT52,1992,83.923,0,3.36,211.593,0,109.623
VTSSS,PAIN,2004,14.053,0.63,2.263,144.088,0,109.665
ALTM,1A3-048O,1992,25.25,6.03,9.36,126.88,165.3,109.69
VTSSS,PAIN,2011,11.17,0.813,0.048,147.738,0,109.718
ALTM,1A1-059O,2003,40.13,7.55,19.36,166.57,204.99,109.75
ALTM,1A2-077O,1994,110.38,2.88,3.87,204.25,243.19,109.75
ALTM,1A1-106O,1995,6.66,3.48,23.65,129.02,153.96,109.82
ALTM,1A1-071S,1995,202.42,3.26,5.35,302.66,346.45,109.82
VTSSS,PAIN,1997,13.523,0.888,6.345,150.05,0,109.943
ALTM,040826O,1992,20.56,3.46,15.34,162.49,197.29,109.96
VTSSS,PAIN,1998,15.14,1.355,4.033,145.803,0,109.963
ALTM,1A1-105S,1997,40.13,3.05,30.1,148.19,177.84,110
ALTM,1A1-078S,1997,10.68,2.25,17.03,101.12,126.35,110.07
VTSSS,VT57,2003,32.463,0,13.088,170.543,0,110.078
VTSSS,PAIN,2005,12.368,0.63,2.238,146.68,0,110.225
VTSSS,VT38,2008,85.485,0,18.998,239.018,0,110.395
VTSSS,PAIN,1995,10.265,1.095,6.21,151.233,0,110.423
VTSSS,VT51,2008,233.868,0,0.548,386.81,0,110.433
VTSSS,VT57,2000,36.148,0,7.795,170.388,0,110.47
VTSSS,PAIN,2006,12.815,0.653,0.118,148.515,0,110.58
ALTM,040826O,1993,13.4,2.78,16.92,127.4,156.25,110.59
ALTM,1A1-113S,1992,51.51,4.84,8.76,172.59,206.95,110.59
VTSSS,VT54,2011,69.805,0,6.165,228.095,0,110.69
PALTM,BNR,1995,18.496,2.492,10.045,170.469,144.751,110.721
ALTM,1A1-059O,1999,39.73,7.64,18.33,161.24,194.44,110.73
ALTM,1A1-103O,1995,5.04,3.45,23.81,121.74,145.88,110.9
VTSSS,VT54,2009,77.403,0,16.765,245.408,0,110.938
VTSSS,PAIN,1994,15.568,0,10.45,155.345,0,110.978
VTSSS,VT57,1996,32.36,0,12.59,169.255,0,111.03
ALTM,1A1-052O,2001,74.4,4.34,8.47,197,231.44,111.07
VTSSS,PAIN,2000,16.833,0.76,2.133,146.41,0,111.165
VTSSS,PAIN,2001,16.403,0.623,2.07,148.41,0,111.173
ALTM,1A1-089O,1995,6.7,2.44,16.35,121.41,139.33,111.32
ALTM,1A1-059O,2000,34.81,7.98,11.78,156.29,190,111.38
VTSSS,VT54,2004,63.04,0,27.563,233.943,0,111.405
ALTM,1A1-110O,1993,32.36,3.41,19.6,152.17,181.09,111.45
VTSSS,VT52,2006,48.095,0,0.508,187.763,0,111.47
ALTM,060315AO,2001,40.9,7.89,12.73,156.48,197.73,111.49
VTSSS,VT50,2007,-5.365,0,2.378,108.658,0,111.52
VTSSS,VT51,2005,228.425,0,2.023,388.953,0,111.53
VTSSS,VT57,1992,36.425,0,35.76,198.23,0,111.58
ALTM,1A1-110O,1994,25.86,3.83,23.52,145.01,173.5,111.59
ALTM,1A1-110O,1992,43.19,3.96,14.38,176.39,210.47,111.63
ALTM,1A1-105S,1995,55.04,2.74,22.31,168.77,199.8,111.66
VTSSS,PAIN,1991,13.828,0,8.268,155.13,0,111.75
VTSSS,VT57,1993,38.898,0,28.24,192.46,0,111.825
ALTM,1A2-077O,1992,118.48,5.5,2.3,210.06,249.79,111.9
VTSSS,VT57,1998,42.03,0,15.65,178.7,0,111.92
VTSSS,VT38,2007,71.518,0,12.148,234.028,0,111.945
VTSSS,M004,1994,27.367,0,3.24,202.123,0,112.007
ALTM,040576O,1995,21.69,3.39,18.69,147.07,165.56,112.11
ALTM,1A1-103O,1992,10.72,4.41,19.68,131.16,155.67,112.25
VTSSS,VT38,2005,75.968,0,8.12,224.495,0,112.318
ALTM,1A1-071S,1996,202.79,3.58,11.27,302.52,349.49,112.38
VTSSS,PAIN,1990,15.998,0,0.975,147.025,0,112.408
VTLTM,1C1-093E,1992,2.467,0,15.733,128.3,97.633,112.5
CATLTM,1364959,1995,6.586,1.681,21.789,167.367,149.917,112.758
ALTM,1A1-071S,1994,199.89,3.8,8.07,309.21,353.51,112.81
VTSSS,VT54,2005,62.953,0,37.865,249.328,0,112.903
ALTM,1A1-052O,2002,79.04,4.23,8.25,196.68,232.06,113.08
CATLTM,1434025,1995,27.712,1.46,24.872,197.564,181.361,113.117
ALTM,040576O,1994,18.6,3.55,20.38,144.52,161.56,113.22
VTSSS,VT57,2002,34.128,0,25.453,189.48,0,113.313
ALTM,1A1-052O,1997,60.25,4.84,9.61,173.06,200.97,113.36
VTSSS,PAIN,2003,13.5,0.745,0.683,147.825,0,113.36
ALTM,1A1-078S,1995,12.58,2.12,17.79,112.94,141.58,113.46
ALTM,1A1-106O,1994,6.36,3.74,25.05,124.65,148.28,113.46
CATLTM,1434021,1995,-20.891,1.453,20.338,124.4,109.65,113.563
VTSSS,VT51,2003,202.57,0,1.123,353.263,0,113.608
ALTM,060315AO,1998,14.22,8.76,15.9,132.01,159.42,113.81
CATLTM,143400680,1990,-12.497,2.311,40.054,137.735,123.406,113.835
ALTM,1A1-052O,1999,70.88,4.27,7.18,184.08,213.95,113.95
CATLTM,143400680,1991,-8.432,1.336,24.952,135.606,119.776,114.024
VTSSS,PAIN,2008,12.313,0.78,1.683,155.345,0,114.035
ALTM,040576O,1993,25.69,3.86,16.27,155.9,171.99,114.26
VTSSS,VT50,1998,-3.243,0,4.723,110.625,0,114.26
ALTM,1A1-017S,1996,-0.53,5.01,33.23,122.49,147.62,114.37
VTSSS,VT54,2007,72.763,0,44.46,267.06,0,114.46
VTSSS,VT54,2006,57.148,0,17.198,233.635,0,114.485
ALTM,1A1-059O,2002,44.78,6.9,17.09,165.91,203.75,114.5
VTSSS,VT57,1990,31.12,0,11.603,177.99,0,114.53
VTSSS,VT51,1991,318.923,0,16.405,483.245,0,114.76
VTSSS,VT51,2002,233.578,0,0.803,390.73,0,114.93
ALTM,1A1-089O,1993,3.28,2.72,21.62,119.91,135.48,115.02
ALTM,1A2-066O,1992,-1.13,3.79,6.25,110.72,130.29,115.16
VTSSS,VT54,2010,91.44,0,10.608,252.928,0,115.265
ALTM,1A1-078S,1996,6.46,2.33,16.79,110.84,140.82,115.43
VTSSS,VT51,1992,198.605,0,13.465,360.198,0,115.498
ALTM,1A1-089O,1992,9.56,3.11,19.11,143.72,162.86,115.58
ALTM,1A1-109O,1994,64.85,3.48,27.34,195.24,231.42,115.65
ALTM,1A1-105S,1994,45.85,2.89,24.83,168.54,199.28,115.72
VTSSS,VT54,2008,72.183,0,39.288,257.06,0,115.775
VTSSS,M004,2005,80.98,0,0.35,257.625,0,115.91
CATLTM,143400680,1992,-8.22,1.776,16.365,125.333,111.508,115.917
VTSSS,VT51,1996,194.82,0,6.523,351.258,0,116.035
VTSSS,VT51,1995,191.23,0,5.668,357.988,0,116.138
VTSSS,VT52,1996,41.048,0,1.81,174.408,0,116.155
VTSSS,VT50,2008,-8.903,0,2.338,111.435,0,116.303
ALTM,1A1-105S,1993,46.29,2.82,16.94,160.06,189.06,116.34
VTSSS,VT50,2005,-7.18,0,4.773,110.598,0,116.393
ALTM,040210O,1995,-10.96,2.08,31.65,83.57,100.71,116.48
ALTM,040874O,1992,1.56,2.25,14.69,102.02,123.05,116.55
ALTM,1A1-106O,1992,7.12,3.94,18.94,141.47,167.71,116.55
VTSSS,PAIN,1999,11.328,0.928,6.28,153.42,0,116.67
ALTM,040850O,1994,8.52,2.52,19.92,139.18,155.53,116.72
ALTM,1A1-078S,1994,3.61,2.06,15.01,104.69,129.41,116.76
ALTM,1A1-103O,1993,4.29,3.76,20.9,116.64,138.9,116.79
ALTM,1A1-106O,1993,2.14,3.61,20.51,123.95,147,117
ALTM,1A1-052O,2003,70.2,4.6,10.26,197.57,232.95,117.07
VTSSS,VT38,2004,85.233,0,10.403,234.325,0,117.19
ALTM,060315AO,2000,32.65,7.67,11.59,144.57,180.1,117.21
CATLTM,1434025,1994,25.352,1.595,15.334,172.988,159.256,117.223
ALTM,1A1-103O,1994,5.7,3.45,25.12,117.89,141.53,117.38
ALTM,1A1-059O,1997,36.6,6.25,23.75,159.15,190.76,117.38
VTSSS,VT51,1999,217.14,0,10.033,373.3,0,117.575
ALTM,1A1-089O,1994,5.39,2.42,20.22,124.23,141.84,117.59
VTSSS,VT52,2003,28.775,0,1.303,167.958,0,118.123
ALTM,1A1-071S,1992,234.93,5.12,0.82,346.92,396.65,118.21
PALTM,BNR,1999,21.008,1.634,10.58,219.502,187.819,118.226
ALTM,1A1-052O,2000,70.57,5.03,6.54,184.59,215.4,118.39
CATLTM,1364959,1993,6.05,0.756,19.111,148.3,131.157,118.411
VTSSS,VT52,1993,58.29,0,2.723,190.948,0,118.413
VTSSS,VT50,2011,-12.665,0,1.215,105.02,0,118.415
VTSSS,VT51,1994,217.745,0,8.895,378.17,0,118.45
VTSSS,VT50,2009,-10.158,0,1.028,113.29,0,118.833
VTSSS,VT57,1999,36.828,0,16.305,186.59,0,118.843
ALTM,1A1-109O,1993,58,3.69,23.49,187.53,221.1,119.01
ALTM,040576O,1992,59.59,5.01,6.99,208.89,230.06,119.11
VTSSS,VT38,2000,91.545,0,1.88,232.215,0,119.355
ALTM,1A1-078S,1993,5.25,2.04,14.14,108.99,133.49,119.5
VTSSS,VT51,1998,291.073,0,3.725,443.32,0,119.515
ALTM,1A1-109O,1992,81.06,4.39,16.68,231.29,272.33,119.53
CATLTM,1434021,1994,-21.566,1.734,11.732,90.375,78.628,119.636
ALTM,040210O,1993,-18.06,2.4,32.45,81.32,95.5,119.64
VTSSS,VT50,2004,-9.153,0,9.283,114.34,0,119.715
VTSSS,PAIN,2002,17.058,0.933,0.98,158.605,0,119.74
VTSSS,VT54,2002,76.248,0,50.343,273.988,0,119.77
VTSSS,VT38,2002,76.925,0,10.503,228.595,0,119.825
ALTM,1A1-071S,1993,202.85,3.65,10.45,313.01,357.23,119.84
CATLTM,1434025,1993,24.316,1.363,19.76,173.794,158.833,119.977
ALTM,040210O,1994,-20.81,2,34.68,83.18,99.02,120.19
ALTM,1A1-017S,1994,-11.29,5.4,29.61,116.54,139.52,120.36
ALTM,1A1-052O,1995,73.63,4.28,8.05,202.46,232.69,120.47
CATLTM,1364959,1991,6.2,1.013,30.05,167.267,148.55,120.479
CATLTM,1364959,1994,1.998,1.046,14.527,132.74,116.907,120.556
VTSSS,VT57,1995,30.288,0,11.953,177.285,0,120.638
VTSSS,VT51,1997,194.845,0,9.91,367.105,0,120.88
CATLTM,1434025,1990,18.056,2.165,48.746,201.341,186.636,121.115
ALTM,1A1-052O,1996,63.27,5.1,10.43,193.49,225.87,121.34
VTSSS,VT50,1991,-5.238,0,14.055,127.928,0,121.583
CATLTM,1364959,1990,2.355,1.333,39.491,161.645,144.555,121.636
VTSSS,VT50,1997,-4.43,0,7.888,114.84,0,121.783
ALTM,060315AO,1999,41.07,6.51,17.64,157.84,194.82,121.89
VTSSS,VT38,1999,77.078,0,8.215,226.388,0,121.915
VTSSS,M004,2007,52.73,0,1.093,261.79,0,122.257
ALTM,060315AO,1997,32.55,6.89,20.08,155.99,189.19,122.44
VTSSS,VT54,2003,56.323,0,23.165,231.698,0,122.728
VTSSS,VT38,1997,101.973,0,19.118,262.875,0,122.773
ALTM,1A1-059O,1996,28.63,7.32,26.33,182.31,215.78,123.04
VTSSS,VT38,1998,118.59,0,17.76,277.02,0,123.228
VTSSS,VT50,2006,-8.398,0,3.748,119.1,0,123.27
ALTM,1A1-078S,1992,2.43,3.57,4.82,118.09,146.22,123.41
VTSSS,VT38,2001,91.977,0,8.703,240.503,0,123.59
VTSSS,VT57,1994,38.95,0,9.43,183.787,0,123.823
VTSSS,VT52,1995,48.165,0,2.995,199.48,0,123.945
ALTM,1A1-059O,1992,46.48,9.17,13.29,216.6,252.56,124.18
VTSSS,VT54,2001,85.838,0,25.42,254.08,0,124.218
VTSSS,VT54,1992,81.018,0,36.673,257.078,0,124.325
CATLTM,1364959,1992,4.283,0.492,16.117,147.271,130.792,124.371
VTSSS,VT51,1993,251.153,0,11.58,416.753,0,124.428
VTSSS,VT38,2003,72.838,0,6.053,224.223,0,124.745
VTSSS,VT38,1990,95.99,0,5.62,244.713,0,124.758
VTSSS,VT54,1997,59.025,0,18.385,230.83,0,124.828
VTSSS,VT38,1996,80.293,0,8.17,227.457,0,124.98
ALTM,1A1-052O,1994,69.49,4.63,8.08,205.59,236.77,125.01
VTSSS,VT54,2000,76.648,0,18.78,243.958,0,125.033
ALTM,1A1-052O,1993,65.14,4.21,8.73,200.94,230.67,125.04
ALTM,040852O,1992,-6.3,6.82,9.3,112.96,135.87,125.22
VTSSS,VT38,1995,75.108,0,3.095,219.863,0,125.263
VTSSS,M004,2008,59.105,0,3.22,283.965,0,126.075
VTSSS,VT38,1991,123.59,0,13.428,274.713,0,126.13
VTSSS,VT50,2002,-7.083,0,5.3,122.615,0,126.158
VTSSS,VT54,1996,66.997,0,15.34,233.66,0,126.837
CATLTM,1434025,1992,28.727,1.368,15.542,185.873,171.657,127.304
VTSSS,VT54,1991,60.7,0,28.123,229.463,0,127.493
ALTM,040210O,1992,-8.84,2.7,27.48,96.29,116.01,127.64
VTSSS,VT50,1999,-9.073,0,10.635,128.715,0,127.803
ALTM,1A1-017S,1993,2.59,4.61,19.28,122.71,146.42,128.09
CATLTM,1434025,1991,26.476,1.296,33.114,212.65,195.509,128.112
ALTM,1A1-017S,1992,3.57,5.97,6.55,139.35,165.45,128.41
VTSSS,VT54,1998,81.698,0,32.608,256.58,0,128.763
VTSSS,VT51,1990,179.52,0,39.913,380.538,0,128.943
ALTM,1A1-052O,1992,77.15,5.93,4.28,214.84,247.47,129.24
VTSSS,VT38,1992,100.888,0,6.795,252.448,0,129.34
VTSSS,VT38,1994,90.285,0,4.293,236.61,0,129.535
VTSSS,VT54,1993,88.085,0,41.328,274.483,0,130.833
VTSSS,VT54,1995,58.265,0,14.963,230.348,0,130.84
VTSSS,VT54,1999,75.713,0,32.86,261.135,0,130.848
ALTM,1A1-059O,1993,35.44,6.22,23.27,179.78,211.61,132.36
VTSSS,VT50,2001,-11.955,0,3.748,118.21,0,132.388
VTSSS,VT50,2003,-12.735,0,4.468,115.26,0,132.468
ALTM,060315AO,1996,38.87,6.52,24.24,189.94,228.33,132.84
ALTM,040850O,1992,14.7,4.72,9.78,155.63,175.64,132.91
VTSSS,VT52,1990,24.988,0,0.895,172.523,0,133.138
ALTM,1A1-017S,1995,20.51,4.59,24.18,149.41,181.17,133.5
ALTM,1A1-059O,1994,33.48,7.08,26.37,179.45,212.65,133.54
VTSSS,VT54,1990,64.53,0,17.65,225.505,0,133.895
ALTM,060315AO,1994,11.85,8.32,27.56,166.31,195.75,134.47
VTSSS,VT38,1993,108.183,0,9.718,261.83,0,135.343
VTSSS,VT54,1994,75.143,0,11.833,252.427,0,135.837
VTSSS,VT50,2000,-11.603,0,2.69,118.898,0,135.938
ALTM,1A1-059O,1995,41.12,6.28,28.05,197.95,233.69,136.17
PALTM,RBS,2015,16.553,1.701,2.105,183.615,161.919,136.475
VTSSS,VT50,1994,-9.303,0,7.555,126.135,0,138.665
ALTM,060315AO,1992,33.88,10.24,4.85,187.39,225.38,139.01
ALTM,060315AO,1993,23.05,7.49,15.39,173.56,204.66,140.64
PALTM,RBS,2014,4.189,1.552,1.855,160.769,142.902,140.986
VTSSS,VT50,1996,-14.705,0,4.868,117.77,0,142.075
VTSSS,VT50,1990,-12.965,0,12.823,136.503,0,142.655
VTSSS,VT50,1993,-11.855,0,5.938,124.935,0,145.213
VTSSS,VT50,1995,-12.638,0,4.398,124.41,0,145.638
PALTM,RBS,2013,12.234,2.052,1.948,169.148,150.325,145.761
PALTM,STN,2012,-0.456,0.79,1.057,268.067,197.628,145.871
PALTM,RBS,2012,14.284,1.964,2.286,182.675,162.026,146.813
VTSSS,VT50,1992,-5.768,0,13.293,150.248,0,146.983
ALTM,060315AO,1995,22.83,5.82,21,183.76,220.45,148.41
PALTM,STN,2015,1.35,0.815,1.339,183.614,157.786,151.101
PALTM,LNN,2015,68.271,1.007,14.513,256.905,233.135,153.652
PALTM,RBS,2010,5.071,1.446,2.546,175.088,156.22,153.804
PALTM,RBS,2004,1.168,2.018,2.252,189.026,162.328,155.171
PALTM,STN,2010,3.146,0.859,1.246,173.412,153.112,155.654
PALTM,RBS,2011,3.339,1.564,2.185,178.039,158.131,155.727
PALTM,STN,2005,0.893,1.22,3.572,177.459,155.075,155.859
PALTM,RBS,2009,-4.469,1.692,4.44,165.064,148.017,156.815
PALTM,STN,2007,-2.086,1.086,2.722,175.413,154.197,157.022
PALTM,STN,2013,-2.052,0.998,0.929,202.562,162.048,157.366
PALTM,STN,2011,-5.323,1.094,0.55,173.884,150.286,157.557
PALTM,LNN,2013,47.818,1.431,12.649,217.567,196.892,157.68
PALTM,RBS,2005,8.555,1.937,5.459,195.545,167.614,158.648
PALTM,STN,2014,-3.532,0.851,0.837,184.327,155.269,158.69
PALTM,LNN,2014,70.73,0.685,16.912,254.21,229.654,159.252
PALTM,WWW,1991,86.548,1.012,48.666,368.081,336.772,160.054
